sample_id,true_label,pred_label,pred_prob,latency_ms,cpu_usage_percent,ram_usage_mb
76,1,1,0.525531908260684,5.2007000194862485,0.0,141.8359375
77,1,0,0.4902877045260935,3.9294000016525388,0.0,141.8359375
78,1,1,0.6217080006164357,8.448299951851368,0.0,141.8359375
79,1,1,0.6734935212301032,4.488099948503077,0.0,141.8359375
80,1,1,0.6273843351871451,4.068100010044873,0.0,141.8359375
81,1,1,0.5432425267364169,9.898900054395199,0.0,141.8359375
82,0,0,0.49118553321100106,5.5905000772327185,0.0,141.8359375
83,1,0,0.4882970548458978,6.421700003556907,104.2,141.8359375
84,1,1,0.6351722194992759,5.305300001055002,0.0,141.8359375
85,1,1,0.5146565105884015,4.8955000238493085,0.0,141.8359375
86,0,0,0.49202720270939587,5.792499985545874,0.0,141.8359375
87,1,1,0.6468341041377066,4.652600036934018,0.0,141.8359375
88,0,0,0.4869586904762043,3.7896999856457114,0.0,141.8359375
89,1,1,0.6414510716455449,5.716499988920987,104.2,141.8359375
90,0,0,0.4414688175130389,4.779700073413551,0.0,141.8359375
91,0,1,0.5784185084420725,4.075200064107776,0.0,141.8359375
92,1,1,0.6615160528779466,4.154599970206618,0.0,141.8359375
93,1,0,0.4190890807495721,5.921400035731494,0.0,141.8359375
94,1,1,0.5182769271879414,4.252800019457936,0.0,141.8359375
95,0,0,0.4659884205563043,3.788999980315566,0.0,141.8359375
96,1,0,0.4843912855556787,5.717899999581277,0.0,141.8359375
97,1,1,0.7441069933925799,4.876899998635054,0.0,141.8359375
98,0,0,0.44333980270415924,3.7767000030726194,0.0,141.8359375
99,1,1,0.5562945003946376,4.282800015062094,0.0,141.8359375
100,0,0,0.36295867127259673,6.02119998075068,0.0,141.8359375
101,1,1,0.6227802994965523,4.050099989399314,0.0,141.8359375
102,1,1,0.6534577403883393,3.7767000030726194,0.0,141.8359375
103,0,0,0.4265159583765351,5.616200040094554,0.0,141.8359375
104,1,0,0.46816124667612974,3.879499970935285,0.0,141.8359375
105,1,1,0.7419125688069572,3.7617000052705407,0.0,141.8359375
106,1,1,0.5805116276983966,3.8928999565541744,0.0,141.8359375
107,1,1,0.5603492922808948,5.133499973453581,0.0,141.8359375
108,0,1,0.5080414159295954,4.241400049068034,0.0,141.8359375
109,0,0,0.44959687185123165,3.9860999677330256,0.0,141.8359375
110,0,0,0.40178787527335674,3.981799934990704,0.0,141.8359375
111,1,1,0.542524416136794,6.9290000246837735,0.0,141.8359375
112,1,1,0.7224952289287409,3.847499960102141,0.0,141.8359375
113,1,1,0.6349204876981738,3.936599940061569,0.0,141.8359375
114,0,0,0.38180843681006904,5.840300000272691,0.0,141.8359375
115,1,1,0.5305824690021178,3.988599986769259,0.0,141.8359375
116,1,1,0.6102865562532183,3.9411999750882387,0.0,141.8359375
117,0,1,0.519746866028812,4.2363000102341175,0.0,141.8359375
118,1,1,0.6882382665551809,6.080100079998374,0.0,141.8359375
119,0,0,0.47231881057571873,4.010500037111342,0.0,141.8359375
120,1,1,0.5649970893574096,3.7994999438524246,0.0,141.8359375
121,1,1,0.670491936737672,7.018500007688999,0.0,141.8359375
122,0,1,0.5540178103611775,4.634600016288459,0.0,141.8359375
123,0,1,0.503206419558266,3.760599996894598,0.0,141.8359375
124,0,0,0.43867301616185994,6.354299956001341,0.0,141.8359375
125,0,0,0.45400251394273006,3.847199957817793,0.0,141.8359375
126,0,0,0.4348792056735659,3.7504000356420875,0.0,141.8359375
127,0,1,0.5516343729769504,5.233299918472767,0.0,141.8359375
128,1,1,0.6571409883014512,6.599699961952865,0.0,141.8359375
129,0,0,0.39910620162962407,4.84210008289665,0.0,141.8359375
130,1,1,0.5470664293678407,5.718300002627075,0.0,141.8359375
131,1,1,0.5360791640840452,4.2885999428108335,0.0,141.8359375
132,1,1,0.5487903631299421,4.031899967230856,0.0,141.8359375
133,0,0,0.4596372243761471,3.7945000221952796,0.0,141.8359375
134,0,1,0.6204154852702914,5.827600019983947,0.0,141.8359375
